dmacode,weekid,impressions_Channel_01_delayed_lag_1_decay_0.05_delay_1,impressions_Channel_02_exponential_decay_0_length_0,impressions_Channel_03_geometric_max_lag_5_length_0.05,impressions_Channel_04_exponential_decay_0.5_length_2,impressions_Channel_05_delayed_lag_1_decay_0.04_delay_1,impressions_Channel_06_delayed_lag_1_decay_0.04_delay_1,impressions_Channel_07_delayed_lag_2_decay_0.1_delay_1,impressions_Channel_08_exponential_decay_0.5_length_2,impressions_Channel_09_exponential_decay_0.5_length_2,impressions_Channel_10_null_delayed_lag_5_decay_0.6_delay_1,impressions_Channel_11_delayed_lag_1_decay_0.05_delay_1,impressions_Channel_12_delayed_lag_8_decay_0.2_delay_3,impressions_Channel_13_delayed_lag_9_decay_0.7_delay_5,target_visits,control_01,control_02,control_03,control_04,control_05,control_06,control_07
630,53,37557,107401,233402.1801,3125776.25,32642,13556,558805.4545,154377.5,75645.0,0.0,103839,28704.0846,821111.9592,836859,443.4,256073.34,45.48,45.17,205146.56,6.586195997,3.39
630,54,43369,145968,241073.2466,3154628.0,70826,21838,582366.7273,175334.5,104716.0,0.0,99226,23858.76419,806260.6834,802601,451.22,257067.59,45.54,45.47,205308.53,6.668730539,3.29
630,55,19091,108608,590070.8193,2941451.25,58970,17480,581951.1818,198677.25,242601.0,0.0,97331,103825.896,601936.1107,726437,450.18,256357.31,44.15,44.91,205529.17,6.81277063,3.26
630,56,18834,81007,564544.5382,3128902.5,109599,23558,628700.3636,194966.5,301234.25,0.0,95758,121635.2572,664220.5835,796416,450.32,255773.87,43.18,43.88,205683.62,6.534289825,3.23
630,57,4966,173702,610349.2833,2998969.5,110607,23335,657353.7273,179071.0,351024.0,0.0,87170,22669.79235,947484.1908,776397,451.31,253021.71,42.5,43.48,205791.74,6.508412659,3.21
630,58,6142,239439,523139.1018,2971822.5,60553,18821,585881.4545,173651.25,362726.5,0.0,90479,5335.900021,938683.3227,775086,452.03,250828.95,42.03,42.67,205867.42,6.543813188,3.2
630,59,16640,150787,502320.7822,2977435.0,48798,26025,574923.8182,156051.25,331245.75,0.0,96700,25672.99124,676003.5209,760521,457.76,251544.02,41.98,42.31,206303.96,6.283025699,4.18
630,60,8246,149114,555692.9243,2933441.5,51322,23637,485091.1818,151400.5,271346.0,0.0,93179,26819.31953,691916.3337,763140,462.48,250222.06,41.95,42.48,206609.53,6.108592959,3.92
630,61,7726,205347,545748.3909,2917926.25,89012,21417,417929.2727,147734.25,301777.25,0.0,97815,4862.928444,975373.5102,767305,466.38,249322.94,41.93,42.07,206823.43,6.190987983,3.74
630,62,6688,175013,500978.2857,2919176.5,177268,38005,464464.4545,147918.25,350388.25,0.0,94650,6212.156741,971470.0477,753661,469.92,244909.81,41.91,42.0,206973.16,6.079384333,3.61
630,63,3528,235342,423379.1348,2930193.25,81192,28487,437682.6364,147120.25,413892.0,0.0,96375,28742.00951,654789.5914,745842,473.32,240136.87,41.9,42.32,207077.97,6.064002796,4.52
630,64,2710,120961,590153.4357,2906812.0,129420,12610,464172.2727,149144.0,423479.5,0.0,102046,27216.17203,570585.0433,730285,474.27,236917.68,40.67,40.82,205837.17,6.018341671,4.17
630,65,2298,275433,552086.5193,2781005.75,95835,13185,475760.6364,149668.25,390895.75,0.0,96240,4822.361586,777713.0609,732134,475.3,234163.63,39.81,39.66,204968.61,5.866799306,3.92
630,66,2383,207033,519924.718,2805713.5,36758,9189,431381.4545,129580.75,323432.5,0.0,101491,6404.865078,803195.265,731163,476.35,234054.54,39.21,38.32,204360.62,5.791801503,3.75
630,67,2576,201682,367391.9946,2755132.25,24342,14877,382326.9091,113694.0,301549.0,0.0,96103,29684.28328,619078.6958,715327,477.37,235286.93,38.79,37.14,203935.03,5.719609045,3.63
630,68,2550,136699,113178.5549,2721772.0,9774,15581,361887.3636,110189.5,190104.5,15.13028913,76057,26401.651,694225.3458,686798,479.06,237527.73,38.58,37.26,204700.1,5.877368133,4.57
630,69,2262,78501,65581.91866,2602001.0,6924,21276,120911.7273,101460.75,119188.0,54.70839006,80058,4540.197236,976692.4289,682817,480.98,239030.66,38.43,37.33,205235.65,6.233127049,4.22
630,70,5295,226962,56191.09916,2692672.75,4612,5770,58406.0,120877.5,78508.5,109.6732257,79755,8420.820249,925940.7399,686182,483.1,240214.52,38.33,37.29,205610.53,6.259414112,3.98
630,71,1848,129570,44600.86417,2737476.5,5404,35458,83501.18182,122089.75,85667.75,138.4149623,74633,45405.96244,595584.1427,690790,485.93,238513.85,38.26,37.41,205872.95,6.481326799,3.81
630,72,1564,310365,57595.00382,2792873.5,9109,19779,88053.63636,117825.0,37337.75,142.2839499,75459,54688.03178,523970.7883,690584,490.3,237802.28,37.24,37.91,205776.45,6.647767335,4.74
630,73,948,135121,68262.541,2647733.25,3220,1146,17437.09091,105212.75,13649.75,161.0042852,69961,52222.36312,809277.1994,668596,492.66,237144.6,36.52,37.85,205708.9,6.594791799,4.36
630,74,939,244547,93550.08649,2707869.75,5307,2177,89308.45455,110802.25,48800.75,187.3535628,69998,15195.41118,1071739.193,673844,493.62,236153.3,36.02,37.78,205661.62,6.609478352,4.1
630,75,900,216644,101816.9181,2734403.0,17640,5174,167793.3636,85081.75,68066.0,185.2076853,67056,6479.641609,969238.2541,653123,492.73,236509.39,35.67,37.37,205628.52,6.70990432,3.91
630,76,875,146053,67249.35227,2541785.75,16474,9867,134199.0,70818.75,63515.0,153.8966666,45336,7089.771384,543460.562,560108,489.93,235394.49,35.42,36.03,205605.35,6.487212569,4.82
630,77,1066,180355,70392.57126,2629816.25,7167,5468,51704.54545,74015.5,69594.0,128.3242726,48150,5169.817161,175231.3456,630191,484.55,235606.14,32.47,32.78,206026.4,6.3530869,4.41
630,78,2263,313430,70290.379,2503437.75,8023,9138,68937.54545,88165.0,77360.5,120.0574364,48504,4829.174626,33131.21949,633136,479.29,236189.3,30.4,30.22,206321.14,6.400854948,4.13
630,79,8572,226750,72323.96228,2617750.75,9040,4570,92012.09091,88825.75,78821.0,110.9421085,43125,5381.275225,5130.528865,593248,473.38,235568.13,28.95,29.23,206527.46,6.568950481,3.93
630,80,10074,46428,71234.33889,2327887.75,7194,1021,88988.90909,111398.75,107725.5,82.12135962,64368,15279.57668,18206.10981,556643,466.84,233597.69,27.94,26.62,206671.88,6.742086943,3.79
630,81,4898,44504,121997.2845,2456718.75,1657,165,133065.5455,203317.75,188115.0,45.84147106,66335,56454.5051,108393.386,666679,462.38,232074.01,26.54,20.42,207703.3,6.701161482,4.7
630,82,2510,120364,128206.2314,2673805.25,2016,895,172587.5455,181380.75,148200.25,19.66632303,74822,67253.07289,389613.969,716354,457.05,229336.81,25.56,20.15,208425.29,6.81301493,4.3
630,83,815,205256,114216.3244,2789579.25,2501,3972,144794.2727,140883.25,95791.25,6.242822533,78711,53063.49035,839853.4141,752550,452.4,225894.52,24.87,19.49,208930.68,6.838653029,4.02
630,84,761,159560,107173.6764,2809065.0,3974,5941,132148.8182,161768.5,64702.75,1.05796529,83521,12651.39237,1152726.745,737202,449.44,221384.91,24.39,19.98,209284.46,6.701786319,3.82
630,85,823,201327,109427.3952,2757181.5,4458,8581,132416.7273,169830.0,67084.75,0.073224116,86262,4546.398726,1016691.148,744920,445.52,217341.31,27.58,21.43,209297.75,6.649566795,4.7
630,86,15441,302764,148016.0273,2854830.75,12649,22630,140624.3636,225435.5,77016.75,101.552449,94009,5385.285645,544462.2045,743335,443.11,215673.29,29.82,23.17,209307.06,6.607823011,4.31
630,87,43424,154472,155293.0094,2817362.0,6596,3082,139574.0,221897.25,84312.0,365.9478404,98262,8499.739737,164165.5631,731824,441.21,215508.8,31.38,24.8,209313.57,6.595723819,4.03
630,88,1198,228296,170289.7176,2867199.75,1535,699,159787.0909,202183.75,93090.75,628.6335945,101170,10848.33961,28707.43246,783556,440.21,216983.66,32.48,26.52,209318.13,6.514826367,3.84
630,89,658,117952,201265.7144,2813986.5,10015,2844,169467.0,186387.25,141878.0,550.7261116,90722,22629.98571,20182.76175,768843,449.6,220141.48,36.79,28.39,208255.65,6.304180393,4.76
630,90,535,285603,190189.0095,2872646.5,5184,1616,105271.0,174148.25,158476.0,243.4497575,117908,62633.60048,104289.5238,808666,457.19,224395.29,39.81,30.03,207511.91,6.278340826,4.38
630,91,582,282603,172614.0069,2926980.25,4757,4234,255161.3636,155017.25,128791.0,46.34347415,118322,66857.21218,337415.0934,813528,464.17,228017.12,41.92,31.73,206991.3,6.376426039,4.12
630,92,591,209057,146607.7472,2919278.0,9782,2729,320767.3636,145577.25,91326.25,3.346772851,119332,47028.71655,634378.4885,838571,470.25,232462.4,43.4,33.07,206626.87,6.597474845,3.94
630,93,688,176606,122672.7226,2880243.25,5471,1599,301957.0,163315.25,77811.25,0.0,121876,31035.833,761306.1791,829529,475.29,236267.85,44.43,34.15,206371.77,6.608007048,3.81
630,94,683,264234,418222.8047,2971125.5,15423,8176,329354.1818,202571.5,117088.25,0.769336735,120337,66217.24626,663962.3035,970583,467.43,237974.37,45.16,33.7,206647.39,6.513432785,4.75
630,95,683,157209,442413.8657,2969486.75,16638,16562,583857.9091,190063.5,244533.75,2.051564627,118575,61668.68688,514635.5852,886008,464.17,240790.81,45.67,33.53,206840.32,6.85542978,4.36
630,96,667,178957,420973.517,2931737.25,19521,11674,555107.6364,167693.75,397190.75,2.564455784,121366,54290.04272,461939.633,809237,464.1,244284.82,46.03,33.16,206975.37,6.847530941,4.08
630,97,647,278170,400058.8512,2891469.75,25485,12113,558739.7273,174850.5,467008.5,546.9936317,135346,73780.48501,434038.2164,872316,466.4,245472.5,46.28,32.88,207069.91,6.857007615,3.89
630,98,641,81218,340470.3067,2954274.25,17500,25618,595285.1818,203174.75,474090.0,1097.082319,132641,115890.2587,334679.2905,896529,473.3,248797.62,46.14,33.27,206711.09,6.770355112,4.77
630,99,687,177817,431816.3162,2979228.25,24789,33096,531426.0,199095.0,440039.0,861.0115131,120359,182504.831,238227.2995,859402,479.06,252154.58,46.04,33.58,206459.92,6.827318887,4.36
630,100,771,99509,414452.8569,2992015.0,18511,22923,562572.2727,205585.75,423505.75,314.0388767,125743,170807.6139,312056.4001,844856,484.14,255663.21,45.97,33.5,206284.1,6.884674889,4.07
630,101,781,256480,427983.8455,2882545.25,37719,30269,538551.9091,203556.75,445146.25,234.6017072,116358,168418.7502,556248.399,807255,488.89,259377.37,45.92,33.56,206161.03,6.955232935,3.87
630,102,847,198778,389149.8888,2919955.0,41564,56972,445489.7273,219408.25,463528.5,300.6407569,134233,165391.6228,738652.1218,854739,492.55,261189.78,45.89,33.19,206074.88,6.904363835,3.73
630,103,851,200291,487713.4906,2941568.75,21219,9141,479996.6364,221055.5,489717.0,182.099806,115287,122821.558,717843.7062,858086,488.07,262724.72,44.3,31.92,206439.14,6.896733709,2.61
630,104,758,186086,460919.2313,2917126.0,22051,26901,543238.0,213901.5,514973.25,64.76411931,128620,152552.6156,572856.7045,816592,485.92,263285.43,43.19,30.88,206694.12,6.870631241,1.83
630,105,640,141509,418384.6623,2838358.75,53567,14386,493928.9091,220506.5,544009.75,86.77811568,131922,125367.3446,493124.1567,785429,485.57,251174.17,42.41,30.15,206872.61,6.84760449,2.91
630,106,0,211302,225099.8197,2851300.5,29694,37559,494352.5455,251649.75,551843.25,226.1858882,136905,117456.7584,540882.9668,781289,487.14,249296.71,41.86,29.67,206997.55,6.724851496,3.23
630,107,0,132791,448450.7127,2720523.75,17674,33083,473042.7273,263230.5,564044.0,445.1354799,128539,120433.4386,508614.6631,738791,486.28,248949.155,40.65,29.03,203200.045,6.729092106,3.11
630,108,1171,272835,509739.2916,2804298.25,11550,35344,455167.4545,228375.5,544558.75,543.6344676,123309,163568.6614,346161.582,831068,486.3,249379.2,39.81,28.86,203269.745,6.780941363,3.02
631,0,88,2045,144.4000451,66054.0,1225,0,1344.0,2009.0,0.0,0.0,1545,0.001805426,5.641612419,53527,36.48611111,0.0,0.0,0.0,154043.2498,6.680756722,0.0
631,1,129,2207,40.47001265,97233.0,8167,0,14749.36364,3349.5,0.0,0.0,1609,5.643747215,145.2153504,55750,36.59,0.0,0.0,0.0,154043.25,6.686733451,0.0
631,2,114,2159,45.72351429,116442.5,4844,0,14481.18182,4519.75,0.0,0.0,1586,710.8403624,1837.181037,58630,36.94,0.0,0.0,0.0,154250.13,6.557759057,0.0
631,3,44,3056,49.78619056,115139.5,3234,0,15090.72727,4253.75,0.0,0.0,1646,4230.658946,11865.17574,58167,37.25,0.0,0.0,0.0,154394.94,6.935829281,0.0
631,4,43,2584,127.8893487,117758.0,2667,0,13269.63636,4085.75,0.0,0.0,1741,4850.778346,40801.42056,55318,37.51,0.0,0.0,0.0,154496.31,6.969804927,0.0
631,5,64,2105,74.79444369,115202.75,4299,0,12363.54545,4145.25,0.0,0.0,1631,4214.999116,80384.23106,54468,37.67,0.0,0.0,0.0,154567.27,6.936234429,0.0
631,6,78,3650,197.5397724,121208.5,3320,0,13169.0,4048.0,0.0,0.0,1748,2765.722397,100893.3993,60380,37.62,0.0,0.0,0.0,154616.94,6.918123388,0.0
631,7,86,2025,137.1770147,122452.5,7170,0,13152.45455,3570.5,0.0,0.0,1598,4953.611127,93106.98553,59097,37.29,0.0,0.0,0.0,154715.18,7.134247958,0.0
631,8,83,2483,100.9088653,120705.0,5383,0,10092.36364,3111.0,0.0,0.0,1432,5821.413153,83932.97833,53671,36.72,0.0,0.0,0.0,154783.95,7.142774753,0.0
631,9,86,3088,123.7954412,119733.25,5257,0,10988.54545,2884.5,0.0,0.0,1277,5411.921032,93735.5901,51962,35.97,0.0,0.0,0.0,154832.08,7.327733369,0.0
631,10,53,2616,33.73975929,125466.75,5939,0,9348.363636,3141.75,0.0,0.0,1551,4966.532222,105469.6684,58060,35.19,0.0,0.0,0.0,154865.78,7.228755413,0.0
631,11,47,2253,46.33694136,127553.0,2589,0,8501.909091,2728.75,0.0,0.0,939,4559.121024,105795.1845,53979,34.65,0.0,0.0,0.0,154791.79,7.231422742,0.0
631,12,43,1618,2.316807287,127954.75,5390,0,6603.545455,2874.0,0.0,0.0,258,3064.328138,96254.35496,50565,34.32,0.0,0.0,0.0,154740.0,7.343902015,0.0
631,13,43,1630,0.115810974,128460.75,8554,0,6629.090909,2771.0,0.0,0.0,330,5731.532373,77342.57137,48979,34.14,0.0,0.0,0.0,154703.75,7.333947392,0.0
631,14,49,2131,0.005753439,129145.0,3970,0,6604.454545,2978.25,0.0,0.0,407,3523.109867,63366.01148,54267,34.04,0.0,0.0,0.0,154678.37,7.375490617,0.0
631,15,47,1231,0.000279063,133342.25,2122,0,6478.454545,2847.25,0.0,0.0,458,535.4302578,61580.93891,45198,34.15,0.0,0.0,0.0,154660.61,7.479375408,0.0
631,16,51,1236,86.45002702,130291.25,2906,0,7543.545455,2949.75,0.0,0.0,1213,9.436966075,50700.01209,0,34.4,0.0,0.0,0.0,154558.28,7.616133959,0.0
631,17,40,1437,1587.022996,132778.5,332,0,5204.272727,2818.5,0.0,0.0,1268,32.82683199,26193.09815,0,34.8,0.0,0.0,0.0,154486.65,7.600357825,0.0
631,18,32,1340,1559.451612,124672.75,1455,0,4820.181818,2024.75,0.0,0.0,1185,164.2621535,7834.835746,0,35.13,0.0,0.0,0.0,154436.51,7.767359625,0.0
631,19,33,1064,2228.773253,123345.0,5787,0,5409.818182,1553.0,0.0,0.0,1190,45.76627246,1257.966436,0,35.22,0.0,0.0,0.0,154401.41,7.877042536,0.0
631,20,33,1412,2294.539345,122231.0,2133,0,5014.636364,2183.0,0.0,0.0,1113,43.7685661,94.73405894,0,35.13,0.0,0.0,0.0,154401.1,7.671190942,0.0
631,21,33,1213,851.9271706,123370.5,1107,0,5296.545455,2435.0,0.0,0.0,1083,39.13603566,58.83638075,0,34.99,0.0,0.0,0.0,154400.88,7.50418956,0.0
631,22,40,2018,603.0960391,128798.0,4289,0,5502.545455,2484.0,0.0,0.0,1131,144.3620715,243.0668496,0,34.93,0.0,0.0,0.0,154400.73,7.330479048,0.0
631,23,35,722,348.4044389,110404.75,2786,0,5934.181818,2842.75,0.0,0.0,994,721.7453159,1646.712127,0,34.82,0.0,0.0,0.0,154400.62,7.17782258,0.0
631,24,47,2694,3778.470725,115789.75,2451,0,5258.454545,3106.75,0.0,0.0,1118,3547.090324,8905.320373,3706,34.7,0.0,0.0,0.0,154515.0,6.96211701,0.0
631,25,41,1934,2500.273576,108786.25,1218,0,5860.727273,3438.25,0.0,0.0,942,4225.843565,29725.14636,27723,34.34,0.0,0.0,0.0,154595.06,6.779165237,0.0
631,26,37,2395,768.1636494,110259.0,758,0,5798.818182,3476.0,0.0,0.0,1146,1584.791722,57678.7535,29514,33.85,0.0,0.0,0.0,154651.1,6.622042756,0.0
631,27,40,1596,574.2081748,103181.5,1334,0,7653.090909,3493.75,0.0,0.0,1097,3993.305673,70284.84983,27721,33.3,0.0,0.0,0.0,154690.33,6.372472288,0.0
631,28,46,510,2003.760926,92828.75,1434,0,10277.90909,4436.0,0.0,0.0,1307,4053.241788,71267.03222,25890,32.71,0.0,0.0,0.0,154717.79,6.339285939,0.0
631,29,57,1860,579.9370209,104659.25,1023,0,12214.90909,5379.25,0.0,0.0,1542,2376.339299,79458.96609,27462,32.23,0.0,0.0,0.0,154875.05,6.455011183,0.0
631,30,51,2070,390.9462419,104139.25,847,0,15132.54545,5214.0,0.0,0.0,1300,6324.75876,82198.60172,25940,31.71,0.0,0.0,0.0,154985.13,6.458095182,0.0
631,31,45,2092,1209.897483,104344.5,1015,0,14328.90909,5041.75,0.0,0.0,1456,5548.223387,79402.70459,27074,31.25,0.0,0.0,0.0,155062.19,6.399434078,0.0
631,32,46,2824,2038.395325,105907.75,7101,0,12481.72727,5205.75,0.0,0.0,1455,906.2699134,85751.45977,29079,30.77,0.0,0.0,0.0,155116.13,6.495409444,0.0
631,33,58,4322,18492.0249,106609.25,12831,0,12842.0,5317.25,0.0,0.0,1629,7.185143769,77242.2472,28372,30.29,0.0,0.0,0.0,155479.35,6.37708369,0.0
631,34,653,3324,44218.01462,108585.0,9217,0,12347.0,5313.25,0.0,0.0,1576,0.002298414,43231.47612,30154,30.03,0.0,0.0,0.0,155733.6,6.596478305,0.0
631,35,938,2860,4891.801456,110326.0,724,0,14973.18182,5130.75,0.0,0.0,1541,2.94e-08,13662.08965,31530,30.0,0.0,0.0,0.0,155911.58,6.767371111,0.0
631,36,177,2021,2527.440414,114770.75,777,0,13786.63636,5713.75,0.0,0.0,1496,0.0,2287.772289,34821,30.2,0.0,0.0,0.0,156036.17,6.843847134,0.0
631,37,48,3920,1488.671828,111600.25,697,0,14343.18182,6458.25,0.0,0.0,1531,0.0,234.5705049,31772,30.59,0.0,0.0,0.0,156575.32,6.789024622,0.0
631,38,29,2654,1101.378165,112527.25,823,0,14758.63636,5783.25,0.0,0.0,1591,0.0,236.5565842,30443,31.06,0.0,0.0,0.0,156952.72,6.691158756,0.0
631,39,33,1283,857.8056299,115118.25,892,0,14892.27273,4910.25,0.0,0.0,1666,0.0,400.5767941,30130,31.58,0.0,0.0,0.0,157216.9,6.689323533,0.0
631,40,37,3460,618.5896236,113932.5,1100,0,14821.18182,4691.0,0.0,0.0,1924,0.00284205,1649.535731,25345,32.23,0.0,0.0,0.0,157401.83,6.703420894,0.0
631,41,36,3922,531.5789242,110493.75,2135,0,14287.09091,5350.5,0.0,0.0,1747,8.88473769,5271.633893,21957,32.87,0.0,0.0,0.0,157531.28,6.598424173,0.0
631,42,38,2531,2773.029379,88784.5,2060,0,13350.90909,5817.75,0.0,0.0,1877,1120.582991,10215.73731,23236,33.43,0.0,0.0,0.0,158110.87,6.762679049,0.0
631,43,39,2968,2464.251875,76760.25,4052,0,13437.09091,5430.25,0.0,0.0,1532,6851.762422,17202.65189,27263,33.92,0.0,0.0,0.0,158516.59,6.986319148,0.0
631,44,42,3260,1988.062926,72940.25,3835,0,12122.90909,5395.0,0.0,0.0,1974,7614.69672,34446.6981,31117,34.37,0.0,0.0,0.0,158800.59,7.150963447,0.0
631,45,47,2047,1324.903349,68256.0,1821,0,13324.18182,5545.25,0.0,0.0,2368,1329.638727,56576.17789,22427,34.83,0.0,0.0,0.0,158999.39,7.211424351,0.0
631,46,47,2049,2276.895702,66864.0,3226,0,14058.63636,5242.75,0.0,0.0,1223,928.0776782,58006.70139,21478,35.21,0.0,0.0,0.0,159492.86,7.151666611,0.0
631,47,50,2507,3309.644926,68205.25,1546,0,16513.18182,5246.75,0.0,0.0,881,5135.779713,41399.30829,21408,35.54,0.0,0.0,0.0,159838.29,6.987228918,0.0
631,48,52,2896,6345.233451,65629.0,1671,0,20168.45455,5175.5,0.0,0.0,954,5432.166821,40917.8996,21031,35.74,0.0,0.0,0.0,160080.09,6.795872344,0.0
631,49,51,4300,9302.363898,63480.5,1703,0,23553.63636,4643.25,0.0,0.0,979,1489.722464,57715.80071,20182,35.96,0.0,0.0,0.0,160249.35,6.915341579,0.0
631,50,54,3968,7887.470131,62376.25,1986,0,20111.0,4311.0,0.0,0.0,1383,1293.540753,58578.89409,20182,36.36,0.0,0.0,0.0,160589.72,6.928985148,0.0
631,51,57,3841,13303.92685,65215.75,2436,0,20876.63636,4870.25,0.0,0.0,1957,4719.055951,41288.32452,17575,36.85,0.0,0.0,0.0,160827.98,6.85193401,0.0
631,52,59,4231,14339.49962,68017.25,2037,0,23928.18182,5289.0,0.0,0.0,2052,4264.284462,36367.34553,21155,37.35,0.0,0.0,0.0,160994.76,6.770227003,0.0
631,53,2232,3375,6268.774785,67197.25,2103,0,29098.09091,6114.75,0.0,0.0,2138,1106.172797,47280.00221,25393,37.89,0.0,0.0,0.0,161111.5,6.744570828,0.0
631,54,2577,4722,5253.437475,67203.25,5224,0,31318.72727,6632.75,0.0,0.0,2431,1135.695632,47775.74615,30896,38.46,0.0,0.0,0.0,161193.22,6.805465577,0.0
631,55,1134,3950,20212.67579,67451.5,5021,0,32058.09091,7626.0,0.0,0.0,3412,5362.414031,37065.81858,30547,39.02,0.0,0.0,0.0,161351.53,6.938961184,0.0
631,56,1118,2935,19806.38563,73754.25,8478,0,35744.09091,7709.25,0.0,0.0,3341,5513.991019,44067.4492,31669,39.65,0.0,0.0,0.0,161462.35,6.668555711,0.0
631,57,294,6103,20148.021,72062.25,7971,0,38008.54545,6475.5,0.0,0.0,2764,978.6885848,67370.71737,31659,40.28,0.0,0.0,0.0,161539.92,6.613940818,0.0
631,58,363,8618,16734.65423,71719.5,4264,0,34215.63636,6114.75,0.0,0.0,2946,259.9701379,70213.04207,31948,41.0,0.0,0.0,0.0,161594.22,6.621205554,0.0
631,59,985,5393,15722.28582,73577.0,3450,0,34771.81818,5701.5,0.0,0.0,2998,1275.292228,51069.63811,30528,41.81,0.0,0.0,0.0,161647.31,6.492114801,0.0
631,60,487,5590,18620.46363,72960.0,3639,0,32709.0,5730.25,0.0,0.0,3044,1196.110249,49395.06329,31003,42.53,0.0,0.0,0.0,161684.47,6.328243998,0.0
631,61,455,7526,19453.1731,73100.25,6559,0,28398.0,5730.0,0.0,0.0,3302,210.0836542,67647.85103,33034,43.12,0.0,0.0,0.0,161710.48,6.290784926,0.0
631,62,396,6588,16035.85738,73688.5,13284,0,31324.54545,5616.25,0.0,0.0,3120,250.1679838,66598.23253,32409,43.61,0.0,0.0,0.0,161728.69,6.246162289,0.0
631,63,209,9328,12982.69176,73188.0,5594,0,30849.90909,5431.5,0.0,0.0,3165,1197.83318,43786.43752,32847,44.14,0.0,0.0,0.0,161741.44,6.181301011,0.0
631,64,160,4986,18435.03549,74731.0,9557,0,32167.36364,5281.5,0.0,0.0,3349,1277.537871,36463.60992,33015,44.68,0.0,0.0,0.0,161650.94,6.184802149,0.0
631,65,137,10706,17599.95141,73668.5,6868,0,28723.09091,5058.0,0.0,0.0,3193,231.0676327,49813.30026,33268,45.5,0.0,0.0,0.0,161587.59,5.925865051,0.0
631,66,141,8200,15782.64644,74922.0,2399,0,22298.18182,4608.0,0.0,0.0,3208,294.6285602,51868.20664,35466,46.5,0.0,0.0,0.0,161543.25,5.960066875,0.0
631,67,151,8558,9859.730449,73693.5,1434,0,20904.0,4130.75,0.0,0.0,2949,1388.397509,36366.30237,34975,47.39,0.0,0.0,0.0,161512.21,5.954209097,0.0
631,68,152,6380,2115.583223,76373.0,584,0,20511.63636,4099.0,0.0,0.769336735,2059,1212.23601,31551.83835,33792,48.45,0.0,0.0,0.0,161375.9,6.067420084,0.0
631,69,130,3857,897.1238504,76100.25,345,0,9763.181818,3867.25,0.0,2.051564627,2341,207.4101959,42191.42533,33325,49.34,0.0,0.0,0.0,161280.48,6.373858642,0.0
631,70,311,10169,477.1011157,77700.75,229,0,5597.818182,4598.75,0.0,3.077346941,2081,380.0184866,43049.66464,34517,49.83,0.0,0.0,0.0,161213.69,6.434171864,0.0
631,71,108,5209,148.3004376,79147.25,178,0,6509.545455,4414.25,0.0,3.927378551,1860,2074.276121,32135.44731,31600,50.09,0.0,0.0,0.0,161166.94,6.585455979,0.0
631,72,92,12635,411.1623135,80241.25,578,0,6725.909091,4243.5,0.0,4.367709751,1867,2642.048255,36107.08492,32057,50.13,0.0,0.0,0.0,161097.71,6.746169642,0.0
631,73,54,5610,678.9078143,78204.5,278,0,1106.818182,3611.25,0.0,3.995692699,1764,2462.822699,60108.27012,29085,50.07,0.0,0.0,0.0,161049.25,6.708774006,0.0
631,74,53,10146,1139.745489,80712.25,506,0,7482.0,3713.0,0.0,3.627982948,1823,526.2102891,77543.75555,29694,50.12,0.0,0.0,0.0,161015.33,6.740748467,0.0
631,75,50,8876,1752.737669,78263.75,1254,0,13861.0,2843.75,0.0,4.004307301,2007,77.28483957,66786.3103,29236,50.22,0.0,0.0,0.0,160991.59,6.77733638,0.0
631,76,48,6141,826.7370755,71925.5,875,0,11247.0,2335.75,0.0,5.141353788,804,152.6930881,35610.44644,24812,50.2,0.0,0.0,0.0,160974.97,6.616399267,0.0
631,77,60,7172,780.4369586,71886.5,328,0,4331.0,2427.75,0.0,5.534366169,975,39.55766255,10794.0345,26221,49.94,0.0,0.0,0.0,161156.92,6.438333239,0.0
631,78,132,12750,665.0718378,68795.75,361,0,5737.181818,2806.5,0.0,4.568283402,905,15.51296109,1761.100842,25178,49.39,0.0,0.0,0.0,161284.28,6.4880253,0.0
631,79,509,9082,722.0034616,70721.0,457,0,7366.909091,2825.0,0.0,3.230183582,896,50.27948276,201.4544714,25587,48.68,0.0,0.0,0.0,161373.44,6.684146348,0.0
631,80,597,1953,892.9999109,61783.25,516,0,7414.545455,4025.5,0.0,1.875875416,1831,500.7018617,1171.77086,25786,47.83,0.0,0.0,0.0,161435.85,6.830804737,0.0
631,81,286,2047,4459.301144,64232.75,98,0,11377.90909,6874.75,0.0,0.696297095,2015,2431.369997,7118.371065,27131,46.94,0.0,0.0,0.0,161729.83,6.819536342,0.0
631,82,148,4792,4881.766282,72282.25,83,0,13914.18182,5694.75,0.0,0.123706393,2243,3153.958991,25460.35709,28733,46.2,0.0,0.0,0.0,161935.61,6.864555133,0.0
631,83,46,7699,5134.689647,72193.5,100,0,11381.63636,4493.75,0.0,0.008614602,2303,2390.353009,54891.69986,28580,45.47,0.0,0.0,0.0,162079.66,6.891814772,0.0
631,84,42,5790,4423.435569,70338.5,134,0,10259.54545,5341.75,0.0,0.0,2414,490.5366772,75412.32817,28256,44.84,0.0,0.0,0.0,162180.49,6.792230634,0.0
631,85,45,7614,4571.22287,68146.25,196,0,9580.0,5939.25,0.0,0.0,2649,148.3866513,66341.53489,28054,44.36,0.0,0.0,0.0,162377.69,6.714429843,0.0
631,86,917,11576,6749.361802,70617.0,508,0,10622.27273,8584.0,0.0,3.333792519,2689,228.4615867,35295.13204,26856,43.83,0.0,0.0,0.0,162515.73,6.670137612,0.0
